atss_count,bloc_count,bloc_count_relative,cloc_count,cloc_count_relative,commits_count,contributors_count,defective,dpt_count,etp_count,filepath,highest_experience,loc_count,median_hunks_count,minor_contributors_count,nbeh_count,nbeh_count_relative,nbl_count,ncd_count,ncmd_count,nco_count,ndk_count,ndk_count_occurrences,ndm_count,ndm_count_occurrences,nemd_count,nemd_count_relative,nfl_count,nfmd_count,nfmd_count_relative,nicd_count,nierr_count,nimpp_count,nimpr_count,nimpt_count,ninc_count,nincr_count,ninct_count,nincv_count,nkeys_count,nlk_count,nlo_count,nlp_count,nmd_count,nmo_count,nnnv_count,nnnv_count_relative,nnwv_count,nnwv_count_relative,nscm_count,nsh_count,ntkn_count,ntnn_count,ntnn_count_relative,nts_count,ntun_count,ntun_count_relative,ntvr_count,nun_count,nun_count_relative,release_date,release_end,release_start,repo,total_added_loc,total_removed_loc,apls_count,niu_count,npl_count,npnn_count,npnn_count_relative,npun_count,npun_count_relative,npvr_count,nrgv_count,nrl_count,nrvr_count,nvr_count
6.0,11.0,0.16,1.0,0.01,2.0,2.0,no,2.0,5.2,handlers/main.yml,0.8,68.0,1.5,0.0,0.0,0.0,0.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2.0,0.0,4.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,11.0,11.0,1.0,1.0,19.0,1.0,2019-05-11 10:24:47+02:00,96cda04d603c48eb1b631bde06f2bd0b59d9e746,165940822d03ccda70790cefee4748ed780b7f05,florianutz/Ubuntu1604-CIS,3.0,3.0,,,,,,,,,,,,
16.0,49.0,0.08,2.0,0.0,2.0,2.0,no,3.0,6.8,tasks/section5.yml,7.35,586.0,24.0,0.0,0.0,0.0,5.0,56.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.14,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,0.0,0.0,1.0,5.0,0.0,56.0,0.98,1.0,0.02,0.0,0.0,1551.0,0.0,0.0,37.0,37.0,1.0,15.0,48.0,0.84,2019-05-11 10:24:47+02:00,96cda04d603c48eb1b631bde06f2bd0b59d9e746,165940822d03ccda70790cefee4748ed780b7f05,florianutz/Ubuntu1604-CIS,12.0,43.0,,,,,,,,,,,,
5.0,9.0,0.19,1.0,0.02,0.0,0.0,no,2.0,5.51,tasks/main.yml,0.0,48.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,40.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,120.0,8.0,0.8,10.0,2.0,0.2,2.0,2.0,1.0,2019-05-11 10:24:47+02:00,96cda04d603c48eb1b631bde06f2bd0b59d9e746,165940822d03ccda70790cefee4748ed780b7f05,florianutz/Ubuntu1604-CIS,0.0,0.0,,,,,,,,,,,,
9.0,2.0,0.11,1.0,0.06,1.0,1.0,no,2.0,5.32,tasks/post.yml,0.8,18.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.33,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,2.0,0.0,2.0,0.67,1.0,0.33,0.0,1.0,63.0,0.0,0.0,2.0,2.0,1.0,3.0,3.0,1.0,2019-05-11 10:24:47+02:00,96cda04d603c48eb1b631bde06f2bd0b59d9e746,165940822d03ccda70790cefee4748ed780b7f05,florianutz/Ubuntu1604-CIS,5.0,1.0,,,,,,,,,,,,
15.0,33.0,0.07,6.0,0.01,3.0,2.0,no,2.0,6.52,tasks/section3.yml,7.61,478.0,1.0,0.0,0.0,0.0,0.0,46.0,5.0,14.0,0.0,0.0,0.0,0.0,9.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,0.0,3.0,9.0,8.0,0.0,58.0,0.87,9.0,0.13,0.0,0.0,1198.0,0.0,0.0,34.0,27.0,0.79,5.0,48.0,0.72,2019-05-11 10:24:47+02:00,96cda04d603c48eb1b631bde06f2bd0b59d9e746,165940822d03ccda70790cefee4748ed780b7f05,florianutz/Ubuntu1604-CIS,39.0,18.0,,,,,,,,,,,,
12.0,33.0,0.08,0.0,0.0,2.0,2.0,no,2.0,6.45,tasks/section6.yml,7.61,415.0,19.0,0.0,0.0,0.0,0.0,47.0,18.0,0.0,1.0,1.0,0.0,0.0,5.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,0.0,5.0,4.0,0.0,34.0,1.0,0.0,0.0,0.0,1.0,971.0,0.0,0.0,34.0,31.0,0.91,6.0,31.0,0.91,2019-05-11 10:24:47+02:00,96cda04d603c48eb1b631bde06f2bd0b59d9e746,165940822d03ccda70790cefee4748ed780b7f05,florianutz/Ubuntu1604-CIS,14.0,43.0,,,,,,,,,,,,
7.0,34.0,0.13,3.0,0.01,2.0,2.0,no,2.0,5.76,tasks/prelim.yml,19.37,263.0,14.5,1.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,28.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,0.0,4.0,0.0,35.0,0.95,2.0,0.05,0.0,28.0,1040.0,0.0,0.0,35.0,35.0,1.0,37.0,37.0,1.0,2019-05-11 10:24:47+02:00,96cda04d603c48eb1b631bde06f2bd0b59d9e746,165940822d03ccda70790cefee4748ed780b7f05,florianutz/Ubuntu1604-CIS,117.0,28.0,,,,,,,,,,,,
18.0,59.0,0.09,2.0,0.0,1.0,1.0,no,3.0,6.35,tasks/section2.yml,14.69,693.0,41.0,0.0,0.0,0.0,8.0,115.0,0.0,60.0,0.0,0.0,0.0,0.0,9.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,30.0,1.0,4.0,0.0,106.0,0.96,4.0,0.04,0.0,0.0,1855.0,0.0,0.0,39.0,39.0,1.0,15.0,81.0,0.74,2019-05-11 10:24:47+02:00,96cda04d603c48eb1b631bde06f2bd0b59d9e746,165940822d03ccda70790cefee4748ed780b7f05,florianutz/Ubuntu1604-CIS,69.0,41.0,,,,,,,,,,,,
2.0,3.0,0.19,0.0,0.0,1.0,1.0,no,3.0,4.74,meta/main.yml,0.27,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2019-05-11 10:24:47+02:00,96cda04d603c48eb1b631bde06f2bd0b59d9e746,165940822d03ccda70790cefee4748ed780b7f05,florianutz/Ubuntu1604-CIS,1.0,1.0,,,,,,,,,,,,
16.0,38.0,0.07,0.0,0.0,2.0,2.0,no,3.0,6.94,tasks/section4.yml,2.14,558.0,7.5,0.0,0.0,0.0,2.0,42.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,1.0,1.0,6.0,0.0,41.0,0.98,1.0,0.02,0.0,0.0,1343.0,0.0,0.0,35.0,33.0,0.94,8.0,36.0,0.86,2019-05-11 10:24:47+02:00,96cda04d603c48eb1b631bde06f2bd0b59d9e746,165940822d03ccda70790cefee4748ed780b7f05,florianutz/Ubuntu1604-CIS,1.0,15.0,,,,,,,,,,,,
2.0,6.0,0.43,0.0,0.0,1.0,1.0,yes,1.0,3.81,tasks/modules/install-modules.yml,0.22,14.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,1.0,1.0,,,,,,,,,,,,
5.0,2.0,0.12,0.0,0.0,1.0,1.0,no,2.0,4.9,tasks/modules/install-rtmp.yml,0.44,16.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,3.0,3.0,1.0,0.0,5.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,2.0,2.0,,,,,,,,,,,,
,0.0,0.0,0.0,0.0,0.0,0.0,no,1.0,3.0,tests/playbooks/nginx-basic.yml,0.0,5.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,,,,,,4.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,,,,,,,0.0,0.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,0.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4.0,14.0,0.5,0.0,0.0,5.0,1.0,no,2.0,5.01,tasks/main.yml,3.6,28.0,1.0,0.0,0.0,0.0,1.0,25.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,28.0,0.0,12.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,102.0,6.0,0.86,7.0,1.0,0.14,0.0,1.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,18.0,15.0,,,,,,,,,,,,
7.0,4.0,0.11,0.0,0.0,2.0,1.0,no,2.0,5.17,tasks/conf/push-config.yml,1.75,35.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,5.0,5.0,1.0,4.0,5.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,8.0,8.0,,,,,,,,,,,,
6.0,0.0,0.0,0.0,0.0,1.0,1.0,no,2.0,3.83,tasks/controller/setup-redhat.yml,0.76,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,7.0,0.0,,,,,,,,,,,,
6.0,2.0,0.11,0.0,0.0,1.0,1.0,no,2.0,4.95,tasks/modules/install-geoip.yml,0.44,18.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,3.0,3.0,1.0,0.0,5.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,2.0,2.0,,,,,,,,,,,,
5.0,2.0,0.12,0.0,0.0,1.0,1.0,no,2.0,4.9,tasks/modules/install-xslt.yml,0.44,16.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,3.0,3.0,1.0,0.0,5.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,2.0,2.0,,,,,,,,,,,,
6.0,2.0,0.11,0.0,0.0,1.0,1.0,no,2.0,4.95,tasks/modules/install-njs.yml,0.44,18.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,3.0,3.0,1.0,0.0,5.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,2.0,2.0,,,,,,,,,,,,
4.0,0.0,0.0,0.0,0.0,0.0,0.0,no,2.0,3.58,tasks/plus/delete-license.yml,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,0.0,0.0,,,,,,,,,,,,
5.0,0.0,0.0,0.0,0.0,0.0,0.0,no,2.0,3.64,tasks/opensource/setup-debian.yml,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,0.0,0.0,,,,,,,,,,,,
8.0,1.0,0.06,0.0,0.0,0.0,0.0,no,2.0,4.92,tasks/plus/setup-freebsd.yml,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,0.0,0.0,,,,,,,,,,,,
9.0,1.0,0.03,0.0,0.0,2.0,1.0,no,2.0,5.39,tasks/conf/setup-status.yml,0.87,30.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,4.0,4.0,,,,,,,,,,,,
5.0,0.0,0.0,0.0,0.0,1.0,1.0,no,2.0,4.32,tasks/amplify/setup-debian.yml,0.55,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,5.0,0.0,,,,,,,,,,,,
4.0,1.0,0.12,0.0,0.0,0.0,0.0,no,2.0,4.28,tasks/plus/setup-suse.yml,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,0.0,0.0,,,,,,,,,,,,
6.0,2.0,0.12,0.0,0.0,0.0,0.0,no,2.0,5.12,tasks/plus/setup-debian.yml,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,0.0,0.0,,,,,,,,,,,,
4.0,7.0,0.21,0.0,0.0,3.0,1.0,no,2.0,5.43,tasks/controller/install-controller.yml,5.46,34.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,4.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,133.0,2.0,0.25,8.0,6.0,0.75,3.0,7.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,46.0,4.0,,,,,,,,,,,,
2.0,5.0,0.11,0.0,0.0,2.0,1.0,no,3.0,5.66,meta/main.yml,1.42,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,66.0,2.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,9.0,4.0,,,,,,,,,,,,
5.0,0.0,0.0,0.0,0.0,0.0,0.0,no,2.0,4.35,tasks/keys/rpm-key.yml,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,0.0,0.0,,,,,,,,,,,,
5.0,2.0,0.12,0.0,0.0,1.0,1.0,no,2.0,4.94,tasks/modules/install-image-filter.yml,0.44,16.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,3.0,3.0,1.0,0.0,5.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,2.0,2.0,,,,,,,,,,,,
7.0,0.0,0.0,0.0,0.0,0.0,0.0,no,2.0,3.92,tasks/opensource/setup-redhat.yml,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,0.0,0.0,,,,,,,,,,,,
,0.0,0.0,0.0,0.0,1.0,1.0,no,2.0,3.46,tests/playbooks/nginx-stable.yml,0.22,7.0,1.0,0.0,,,,0.0,,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,,,,,,6.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,,,,,,,0.0,0.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,1.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
4.0,1.0,0.12,0.0,0.0,0.0,0.0,no,2.0,3.83,tasks/unit/setup-freebsd.yml,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,0.0,0.0,,,,,,,,,,,,
10.0,0.0,0.0,0.0,0.0,1.0,1.0,no,2.0,5.18,tasks/conf/setup-rest-api.yml,0.65,21.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,3.0,3.0,,,,,,,,,,,,
4.0,5.0,0.19,0.0,0.0,2.0,1.0,no,2.0,4.15,handlers/main.yml,2.18,27.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,6.0,6.0,1.0,0.0,10.0,0.83,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,15.0,5.0,,,,,,,,,,,,
5.0,0.0,0.0,0.0,0.0,2.0,1.0,no,2.0,4.32,tasks/controller/setup-debian.yml,0.76,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,6.0,1.0,,,,,,,,,,,,
,0.0,0.0,0.0,0.0,1.0,1.0,no,2.0,3.81,tests/playbooks/nginx-push.yml,0.87,10.0,1.0,0.0,,,,0.0,,0.0,0.0,0.0,,,,,0.0,,,0.0,,,,,,,,,9.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,17.0,,,,,,,0.0,0.0,2018-09-14 23:42:53-07:00,44a74aad754f8063b9a7687739cc16ce0858d3b0,a5c73e6fcfb2a8fa94ec1f86b0d186f337f8a97b,nginxinc/ansible-role-nginx,4.0,4.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0
